Gene.symbol	logFC	adj.P.Val
Prr16	-9.33e-02	0.462372
Krtap16-1	-9.67e-02	0.462372
Kit	-1.37e-01	0.462387
Higd2a	-1.03e-01	0.462476
Xpo7	-1.80e-01	0.46252
9330118I20Rik	1.00e-01	0.462538
Prkg2	-2.03e-01	0.462593
Bbs4	-1.33e-01	0.462594
4930402C16Rik	-9.67e-02	0.462611
Gtpbp10	-1.03e-01	0.462679
Ubc	-1.00e-01	0.462679
Grin3a	1.30e-01	0.462729
Gm10658	-1.20e-01	0.462805
Mrpl15	-9.33e-02	0.463033
Gpr182	8.67e-02	0.463053
Zfp385b	8.33e-02	0.463152
	-1.57e-01	0.463192
Gm19651	-8.67e-02	0.463415
Rabepk	-9.00e-02	0.463415
	-1.13e-01	0.463459
Zmiz1	-1.07e-01	0.463791
Rab11fip1	1.00e-01	0.464148
Dnd1	-9.33e-02	0.464187
Fn1	-1.13e-01	0.464343
Adcyap1r1	-1.47e-01	0.464376
Ophn1	1.00e-01	0.464398
4930578M01Rik	-1.03e-01	0.464448
A230056P14Rik	-1.10e-01	0.464469
2610206C17Rik	-9.00e-02	0.464526
Cyp2b10	-1.20e-01	0.464613
2310014L17Rik	1.33e-01	0.464623
Rp1	-1.17e-01	0.464681
	-1.73e-01	0.464684
	-9.33e-02	0.46474
Sfrs18	1.20e-01	0.464759
Mib2	-8.67e-02	0.464793
Mia3	1.90e-01	0.464846
Dhx34	-1.00e-01	0.46485
4930566N20Rik	-1.03e-01	0.464862
Mgarp	1.23e-01	0.464934
Zfp706	-8.67e-02	0.465129
Ralgapa1	-1.27e-01	0.465247
Hinfp	-1.00e-01	0.465286
Wbscr25	9.00e-02	0.465326
Cpa5	-1.53e-01	0.465779
Gm2695	-1.00e-01	0.465843
Atad5	8.00e-02	0.465875
Gprin3	-3.13e-01	0.465905
	-9.00e-02	0.465994
Nr6a1	-1.10e-01	0.465994
C80258	-1.10e-01	0.465994
Plcxd3	-8.33e-02	0.466154
Syn2	1.13e-01	0.466307
Scap	-1.17e-01	0.466307
Chrna4	1.20e-01	0.466373
Cox10	-1.53e-01	0.466482
Abcd2	-1.07e-01	0.466482
Zfp397	1.07e-01	0.466482
Txnrd1	-8.67e-02	0.46649
Rbp3	-1.00e-01	0.46666
4933435G04Rik	-1.20e-01	0.466711
	-1.03e-01	0.466712
Ovgp1	-1.77e-01	0.466712
Mark2	-1.03e-01	0.466781
Il11	-1.13e-01	0.466852
Igf2r	-9.00e-02	0.466887
8030448K23Rik	-1.00e-01	0.467165
Hk2	-1.03e-01	0.467192
1110008P14Rik	-1.53e-01	0.467206
Pno1	1.13e-01	0.46725
B830008H07Rik	-1.17e-01	0.467257
Fip1l1	-9.33e-02	0.467452
Gskip	-9.67e-02	0.46757
Naa35	-1.10e-01	0.467574
Trafd1	8.33e-02	0.467574
Prpf19	-9.33e-02	0.467629
Foxk1	-1.10e-01	0.467629
Alox5ap	-8.33e-02	0.467678
Lrg1	-1.23e-01	0.467766
Cts3	-1.07e-01	0.467767
	-8.00e-02	0.467767
Dclre1a	-9.00e-02	0.467782
Myo15b	-1.23e-01	0.467782
Cysltr1	-1.10e-01	0.467786
	1.30e-01	0.467825
	-9.33e-02	0.467844
Naip1	-9.67e-02	0.468132
Snrpb2	-8.00e-02	0.468132
Grid2	1.33e-01	0.468132
Mia3	1.10e-01	0.468198
Dab1	-8.33e-02	0.468223
Gabra3	-1.17e-01	0.468223
Rab3c	8.00e-02	0.468232
Smarcc1	-9.67e-02	0.468361
Tle3	-1.10e-01	0.468379
A830039N20Rik	8.67e-02	0.468389
Nkd2	1.33e-01	0.468474
Ufd1l	-8.00e-02	0.468476
Kansl1	-1.53e-01	0.468505
	-1.40e-01	0.468603
4930513N10Rik	1.00e-01	0.468705
Sptlc2	-8.67e-02	0.468705
LOC100045148///Drosha	-1.60e-01	0.468705
Gas2l1	-1.30e-01	0.468748
Nmt2	-1.73e-01	0.468818
Dcaf10	-8.33e-02	0.468871
Sowaha	-8.33e-02	0.468871
Gm19600	-8.33e-02	0.468998
Plaur	-1.30e-01	0.46902
Mcpt2	-1.30e-01	0.46902
Ppp2r2c	8.67e-02	0.469113
Gab1	-9.67e-02	0.469286
Clcn6	-1.40e-01	0.469288
Taf1	-1.20e-01	0.46931
Sema4d	-1.20e-01	0.46931
1700088E04Rik	1.07e-01	0.469384
	8.67e-02	0.469415
Pramef8	-8.67e-02	0.469415
Fndc4	1.00e-01	0.469447
Acot4	-1.53e-01	0.469447
4930433M22Rik	-9.67e-02	0.469487
Dot1l	-1.20e-01	0.469628
Psmd7	-1.07e-01	0.469639
D230019N24Rik	-1.47e-01	0.469655
Usp3	8.00e-02	0.469664
Mepce	1.23e-01	0.469688
Slc9a8	-9.33e-02	0.469689
Rai14	-1.90e-01	0.469928
Ddx6	-1.23e-01	0.470096
Nrcam	-1.07e-01	0.470233
Sgms1	-1.03e-01	0.470246
Ptar1	-1.70e-01	0.470246
Rad1	-9.00e-02	0.470397
Fam65b	-1.30e-01	0.470445
Fam179b	-1.10e-01	0.470454
Sec24b	-9.67e-02	0.470648
Mecom	8.67e-02	0.470713
A230009B12Rik	8.67e-02	0.470713
Atp5g2	-9.67e-02	0.470817
Cog4	-9.33e-02	0.470858
	-1.23e-01	0.4709
	-1.07e-01	0.470932
H2-Ea-ps	-9.33e-02	0.470932
Pde4b	-9.00e-02	0.470976
Shroom2	-8.67e-02	0.471012
	1.00e-01	0.471057
Asb2	-9.67e-02	0.471116
Baz1a	-1.30e-01	0.471116
	-1.00e-01	0.471116
	-1.17e-01	0.471142
	1.10e-01	0.471291
Asgr2	-1.13e-01	0.471298
	-1.13e-01	0.471298
Cep78	-8.33e-02	0.471355
Snrpd3	-1.03e-01	0.4714
Mr1	1.90e-01	0.471531
Rps25	-8.33e-02	0.471594
B230334C09Rik	-1.23e-01	0.471637
Noc3l	1.13e-01	0.471896
4930521C21Rik	-8.33e-02	0.471963
Snx14	-1.07e-01	0.471963
Emc1	-9.33e-02	0.47202
	9.67e-02	0.472368
	-1.00e-01	0.472368
	-1.10e-01	0.472463
Fam19a3	-1.37e-01	0.472465
Wars2	-1.20e-01	0.472546
Qars	-1.70e-01	0.472691
Rbms3	-2.43e-01	0.472767
LOC100504993///Mir692-1///Ftl2///Ftl1	-8.33e-02	0.473083
	-1.27e-01	0.473231
Lmbr1	-1.47e-01	0.473344
Naaladl1	-1.13e-01	0.473429
Odf1	-1.10e-01	0.473531
Mast3	-9.33e-02	0.473717
	-1.03e-01	0.47373
Zfp42	-8.33e-02	0.473804
Nrip2	-8.33e-02	0.473804
Nr2e3	-1.40e-01	0.473809
4930448F12Rik	9.00e-02	0.474052
	-9.00e-02	0.474052
Hmgn5	-1.10e-01	0.474137
Col5a2	-8.00e-02	0.474182
Fam117b	-9.67e-02	0.474233
Gm10094///Sap18	-1.47e-01	0.474233
1110004M10Rik	9.33e-02	0.474233
Maf	-8.33e-02	0.474238
Tspan33	-9.00e-02	0.474316
Pex13	-1.10e-01	0.474363
Exosc7	-1.07e-01	0.474611
H2afj	-1.20e-01	0.474727
Mrpl41	-1.13e-01	0.474727
6720475M21Rik	-9.67e-02	0.474727
Parp3	-1.07e-01	0.474727
5830407E08Rik	-1.30e-01	0.47477
Ifi202b	8.00e-02	0.474907
Gm13648	1.13e-01	0.475119
Gm8709	-1.10e-01	0.475342
Tex36	-1.07e-01	0.475409
	-9.67e-02	0.475551
Cabin1	-9.00e-02	0.475551
Flrt2	-2.73e-01	0.475625
Fbxw18	-1.20e-01	0.475648
Gpc2	-1.63e-01	0.475796
Zmynd11	-1.40e-01	0.475796
4921528I07Rik	1.63e-01	0.475919
Ptgfr	-1.00e-01	0.475996
Lipa	-1.77e-01	0.476096
Jakmip2	9.33e-02	0.476203
Mrps12	-9.33e-02	0.476203
2700078F05Rik	-8.33e-02	0.476237
Apc2	-1.07e-01	0.476237
Kdm5a	1.87e-01	0.476478
Serpina3k	1.23e-01	0.47648
Coro1c	-1.07e-01	0.476693
Klf14	8.00e-02	0.476849
Zc3h14	-9.67e-02	0.476849
Psme3	-1.13e-01	0.477046
Topors	-1.07e-01	0.477135
Tars	-1.03e-01	0.477145
Nudt19	-1.07e-01	0.477437
Tpp2	1.40e-01	0.477679
Ces3a///Ces3b	-1.13e-01	0.477708
Atp10a	2.53e-01	0.477837
Gm13305///Gm2002///Il11ra2///Il11ra1	-1.20e-01	0.477837
Plagl2	1.07e-01	0.477864
Col4a5	1.20e-01	0.477876
Armc8	-2.03e-01	0.47798
Sgta	-1.20e-01	0.47798
	-1.03e-01	0.478064
Slc26a2	-1.63e-01	0.478078
Utp23	-1.77e-01	0.478078
Vps13c	-1.17e-01	0.478078
Emc1	-8.67e-02	0.478078
Neurl4	-1.07e-01	0.47816
	-1.40e-01	0.478215
Tnni3	-1.33e-01	0.478288
Ccdc23	-9.00e-02	0.478313
Sla	-1.07e-01	0.478355
	-9.33e-02	0.478393
Fxyd6	-1.23e-01	0.478405
Fcgr2b	-1.03e-01	0.478522
Mgat2	-1.07e-01	0.478549
B530045E10Rik	1.00e-01	0.478607
8030474K03Rik	8.00e-02	0.47867
Ccdc34	-1.07e-01	0.478742
Tbl3	-1.07e-01	0.478742
	1.17e-01	0.478849
Metap1	1.43e-01	0.479052
Mobp	-9.67e-02	0.479117
4933436E23Rik	-8.00e-02	0.479171
Pcdh10	9.33e-02	0.479197
Tmcc3	3.20e-01	0.479238
	9.00e-02	0.479367
Ppm1a	1.00e-01	0.479391
Map3k2	-1.57e-01	0.479423
	-9.67e-02	0.479621
Ydjc	1.40e-01	0.479635
Ghsr	9.00e-02	0.479639
Zfp787	-1.27e-01	0.479639
Cenpa	-8.67e-02	0.479706
	-1.03e-01	0.479739
1810012K16Rik	-1.13e-01	0.480012
6030458C11Rik	1.50e-01	0.480062
Hif3a	-9.67e-02	0.480208
Strn	1.93e-01	0.480284
Gm9989	-8.33e-02	0.480343
Angptl2	-1.47e-01	0.480557
Ankrd35	9.33e-02	0.480565
1810030O07Rik	-1.00e-01	0.48058
Abcc1	-1.13e-01	0.480696
	-1.20e-01	0.480768
LOC100504959///Cog1	-7.67e-02	0.480813
Nr1d1	-9.67e-02	0.480878
Lcn12	-1.33e-01	0.481069
Rbm6	-1.03e-01	0.481181
Eri3	-1.17e-01	0.481181
Prap1	-1.00e-01	0.48121
4930572G02Rik	8.33e-02	0.481376
Pglyrp2	-1.83e-01	0.481495
Fadd	-1.57e-01	0.481792
	-9.00e-02	0.482063
Lox	-8.33e-02	0.482111
Golga3	7.67e-02	0.48253
Cdc40	-9.33e-02	0.482549
Stk11	-8.67e-02	0.482549
Ywhaz	-2.00e-01	0.482564
Bzw1	-1.03e-01	0.482565
Hdgf	-1.17e-01	0.482565
Gtf2e1	-1.03e-01	0.482716
	-1.43e-01	0.482747
Ttc1	8.00e-02	0.48278
9530071P10Rik	8.00e-02	0.48278
Cxadr	-1.37e-01	0.482803
Akap5	-9.00e-02	0.482906
Mfsd4	-8.67e-02	0.483146
Ifltd1	1.27e-01	0.483147
Slc22a14	-9.67e-02	0.48319
1700008P02Rik	-9.00e-02	0.48319
4922501L14Rik	1.20e-01	0.48319
D630045J12Rik	-1.07e-01	0.483199
Fzd8	-1.27e-01	0.483253
Crebl2	-8.33e-02	0.483422
Oog1	-1.03e-01	0.483555
Hist1h1t	9.33e-02	0.483652
Rassf4	1.27e-01	0.483652
Trdn	-1.13e-01	0.483702
9530006O14Rik	-1.10e-01	0.483844
Ncoa7	-9.33e-02	0.483913
Atp5o	-1.00e-01	0.484064
Dalrd3	-1.07e-01	0.484167
Strbp	-1.07e-01	0.484167
Gm13112	8.00e-02	0.484218
Eomes	-9.00e-02	0.484333
Tifab	-9.33e-02	0.484353
D15Ertd30e	-1.13e-01	0.484776
Ece2	1.00e-01	0.484872
Zcrb1	-9.00e-02	0.484946
4930539J05Rik	-8.00e-02	0.484981
	-8.67e-02	0.484995
Hnf1a	-9.33e-02	0.485189
Ibsp	-9.67e-02	0.485189
Frem2	9.67e-02	0.485189
Lyzl6	1.03e-01	0.4854
Gtf3c3	-8.67e-02	0.485408
Upp2	-8.33e-02	0.485451
9630005C17Rik	1.37e-01	0.485451
Srpr	1.40e-01	0.485451
Grk4	-1.10e-01	0.485503
Mfsd7b	-2.03e-01	0.485521
Pfkfb2	-1.47e-01	0.485555
Jakmip1	8.00e-02	0.485654
Slc4a8	9.33e-02	0.485661
Nrbf2	-1.37e-01	0.485661
Prkar2a	-9.00e-02	0.485832
Pnpla6	9.67e-02	0.485883
Fgfrl1	-8.67e-02	0.485958
5830468K08Rik	1.07e-01	0.485958
Ugt8a	-9.33e-02	0.485989
	-9.00e-02	0.485989
Trim37	-9.67e-02	0.486105
Rexo1	-8.67e-02	0.486141
Hist1h3i	1.67e-01	0.486339
Ahnak	-1.80e-01	0.486339
Tcrb-J	-1.37e-01	0.486473
Cherp	1.13e-01	0.486478
AI503316	-1.00e-01	0.486532
Tm9sf4	-1.07e-01	0.486532
4930448E06Rik	-9.00e-02	0.486532
Sarm1	9.67e-02	0.486656
Fabp9	-1.03e-01	0.486972
Snw1	-8.33e-02	0.487043
C77370	-9.00e-02	0.487137
Nedd4l	-8.67e-02	0.487147
Prg4	9.67e-02	0.487147
Pdcd2	-9.67e-02	0.487147
Swt1	9.33e-02	0.487192
Crtc2	-1.20e-01	0.48729
Ercc3	-9.67e-02	0.487293
	-1.97e-01	0.487293
Adrm1	-8.33e-02	0.487311
C79685	-1.17e-01	0.487356
Zbtb18	-2.20e-01	0.487356
Fam120b	-9.67e-02	0.487518
Usp24	-1.37e-01	0.487545
Qrfpr	-7.67e-02	0.487575
Ceacam2	-8.67e-02	0.487591
Amer2	-9.00e-02	0.4876
Npc1l1	9.33e-02	0.487648
Lrrc33	1.03e-01	0.487723
Dyrk2	1.43e-01	0.487858
Atg4a	-8.67e-02	0.487879
	-1.03e-01	0.488177
Eif5	-1.13e-01	0.488177
Tmem199	-9.33e-02	0.488177
Socs2	-8.33e-02	0.488261
Tbc1d15	-1.60e-01	0.488269
Ptprd	-8.67e-02	0.488269
Hspa9	-9.67e-02	0.488269
Tg	-1.57e-01	0.488466
6430500D05Rik	8.67e-02	0.488466
1700051A21Rik	8.33e-02	0.488564
Abca8a	2.53e-01	0.488594
Wdhd1	-1.10e-01	0.488603
Plcd4	-9.67e-02	0.488942
Fosl1	-1.00e-01	0.48895
Psme4	-7.67e-02	0.489098
Wwox	-1.17e-01	0.48914
	1.17e-01	0.48914
Zbtb14	-9.67e-02	0.489159
Gm7334///Btg3	-7.67e-02	0.489345
Fndc7	1.20e-01	0.489477
	-1.00e-01	0.489646
Cercam	-1.10e-01	0.489702
Gm4665	-9.33e-02	0.489729
Ptk2	-1.17e-01	0.489819
Sirt3	-1.10e-01	0.489855
Pdzrn3	8.33e-02	0.489855
Prdm2	-8.33e-02	0.489855
Glo1	-8.33e-02	0.489968
Cdadc1	-1.50e-01	0.489996
Tnik	1.07e-01	0.490089
Gpr132	-1.20e-01	0.490183
	1.10e-01	0.490221
Nlk	1.07e-01	0.49028
Adam12	-1.07e-01	0.490419
1700071A11Rik	-1.87e-01	0.490432
Camkmt	1.17e-01	0.490432
	-1.00e-01	0.490485
	-1.43e-01	0.490927
Tsr1	8.33e-02	0.490951
2410076I21Rik	-1.13e-01	0.490953
	-1.00e-01	0.490953
Cog5	-1.00e-01	0.491027
Kcnj6	-8.33e-02	0.491149
Hmga2-ps1	-1.53e-01	0.491227
Cubn	-2.83e-01	0.491301
Cnksr1	-7.67e-02	0.491362
D630004K10Rik	-1.00e-01	0.491471
Otud7b	1.60e-01	0.491471
Gm9840///Rbx1	1.20e-01	0.491575
C77144	-1.10e-01	0.491706
Ift57	-8.67e-02	0.491746
Car4	1.07e-01	0.491784
Yy1	-8.67e-02	0.491835
	1.43e-01	0.491857
Eps15	-1.03e-01	0.491966
	-9.00e-02	0.491992
Epb4.1	8.67e-02	0.492013
Vstm2b	8.67e-02	0.492115
Fam213a	-8.00e-02	0.492147
Mapk8ip2	8.33e-02	0.492147
Slc25a2	8.33e-02	0.492147
Ran	-8.33e-02	0.492147
	-1.00e-01	0.492309
Usp-ps///Usp17ld///Usp17lc	9.67e-02	0.492461
AA763521	-9.33e-02	0.492564
5830406C21Rik	-1.20e-01	0.492611
	-8.33e-02	0.492689
Gon4l	-7.67e-02	0.492689
Suz12	-9.00e-02	0.492779
Aar2	-1.43e-01	0.492905
Sema6c	-9.67e-02	0.492908
Morn4	-9.67e-02	0.492908
	-1.43e-01	0.492908
Acat1	-1.13e-01	0.492931
A630023A22Rik	-1.10e-01	0.492947
2900042E19Rik	8.33e-02	0.492955
Calr3	-1.10e-01	0.493053
Elf5	-1.33e-01	0.493053
Car3	-9.67e-02	0.493093
	-1.13e-01	0.493253
Pcdhb2	-8.33e-02	0.493257
Agap1	1.17e-01	0.493257
Eif2s2	-9.00e-02	0.493338
Txnrd3	-1.33e-01	0.493504
	-1.13e-01	0.493576
Ppt1	8.00e-02	0.493576
5031425E22Rik	-1.33e-01	0.493609
Samd8	7.33e-02	0.493685
Aak1	1.37e-01	0.493692
Utp15	-7.67e-02	0.493715
	1.13e-01	0.493776
	-9.67e-02	0.494021
Dnajc19	-1.50e-01	0.494104
Spaca7	-9.00e-02	0.494143
Ccdc47	1.47e-01	0.494173
Tmem258	-9.67e-02	0.49423
Nlrc5	-8.67e-02	0.49423
	-9.33e-02	0.494392
Pfkp	-1.77e-01	0.49452
Tubb4b	7.67e-02	0.494594
Agxt2l1	-8.33e-02	0.494594
Glb1l2	-8.67e-02	0.494618
Cab39l	-8.33e-02	0.494812
B130021B11Rik	-9.33e-02	0.494898
B020011L13Rik	-7.67e-02	0.494965
Klf13	9.33e-02	0.494969
Gfpt1	1.00e-01	0.494981
	8.67e-02	0.495103
Abi3	-8.00e-02	0.495135
Ripply3	-1.33e-01	0.495174
	-8.67e-02	0.495389
Akap3	-8.67e-02	0.495389
Umps	-1.00e-01	0.495494
Exosc9	1.03e-01	0.495514
Myt1l	-7.67e-02	0.496126
Timm17a	-1.07e-01	0.496341
Cspp1	-1.77e-01	0.496368
Tmem33	-8.33e-02	0.496438
A930009L07Rik	9.33e-02	0.496444
Lrrc17	1.73e-01	0.496701
	-1.07e-01	0.496714
Atmin	-8.67e-02	0.496714
Kctd20	-8.33e-02	0.496723
Acad10	-8.33e-02	0.496723
E130308A19Rik	8.33e-02	0.496831
Slfn1	-1.27e-01	0.497096
Pde6c	-1.00e-01	0.497242
Serpind1	-9.33e-02	0.497288
Klhdc4	-1.50e-01	0.497455
2310034O05Rik	-1.17e-01	0.497473
Gm626	7.67e-02	0.497473
Tekt2	-7.67e-02	0.497473
Tbrg4	9.33e-02	0.497511
Hist1h3f	-1.57e-01	0.49785
Xrcc2	1.10e-01	0.497959
Zfp746	-8.00e-02	0.498059
Myb	-9.33e-02	0.498211
Rims2	-9.33e-02	0.498211
Rgs19	-9.00e-02	0.498227
Gnl3l	-7.67e-02	0.49836
	-9.67e-02	0.498509
	-8.67e-02	0.498673
Eps8l2	-8.00e-02	0.498746
D9Ertd720e	-1.03e-01	0.498803
Zfp112	1.07e-01	0.498824
	-8.00e-02	0.498966
Fam20b	-1.00e-01	0.498978
Gm4876	-1.37e-01	0.499128
Fam210a	1.03e-01	0.499203
D530031A16Rik	-8.00e-02	0.499302
Prdm14	-1.03e-01	0.499409
Zfp941	9.00e-02	0.49949
Kcnj2	-9.67e-02	0.499504
Otud3	-8.67e-02	0.499508
4930513N10Rik	1.37e-01	0.499688
Serpina12	1.00e-01	0.499688
Cdk2	-8.00e-02	0.499727
Alg9	-1.43e-01	0.499738
Ids	-9.00e-02	0.499801
Apold1	-1.00e-01	0.499801
Igbp1	-8.00e-02	0.499932
Ikzf2	1.17e-01	0.49997
Chuk	1.57e-01	0.49997
4933437F24Rik	-9.67e-02	0.500067
Trdn	-9.33e-02	0.500138
4933409F18Rik	-1.07e-01	0.500147
2010010I01Rik	-1.17e-01	0.500157
Gltscr2	-1.00e-01	0.500191
4921519G19Rik	-7.67e-02	0.500372
B3galnt2	-9.33e-02	0.50045
Ift81	-8.67e-02	0.500602
Mapt	1.10e-01	0.500619
Zfand2b	-1.30e-01	0.500646
Raet1e///Raet1d///Raet1c///Raet1b///Raet1a	-1.53e-01	0.500661
Cyhr1	1.00e-01	0.500661
Atp2c1	-1.00e-01	0.500661
Golga4	8.33e-02	0.500676
1700073E17Rik	9.00e-02	0.500676
Sln	-1.57e-01	0.500766
A830080L01Rik	-1.17e-01	0.500832
	7.67e-02	0.501053
Pdrg1	-1.10e-01	0.501233
Zfp52	-1.13e-01	0.501275
Kcns2	1.03e-01	0.501275
Rims1	-1.03e-01	0.501275
H13	1.17e-01	0.501349
D3Ertd740e	-1.37e-01	0.501349
	-7.67e-02	0.501517
Adcyap1r1	-1.23e-01	0.501555
Mapk8ip3	1.13e-01	0.501571
Ispd	-1.17e-01	0.501589
Elavl3	8.67e-02	0.501597
Gm19550///Cabp7	8.67e-02	0.501597
	8.67e-02	0.501597
Sox11	8.67e-02	0.501597
Epb4.2	-1.40e-01	0.501674
Gosr2	-1.33e-01	0.501786
	-1.63e-01	0.501796
Mrpl22	-1.00e-01	0.501833
	-9.00e-02	0.501902
Chrdl1	-9.67e-02	0.50195
4930483C01Rik	-1.03e-01	0.501963
D430042O09Rik	-1.23e-01	0.501963
Mrps23	1.27e-01	0.502095
Ubash3b	-8.67e-02	0.50244
	1.03e-01	0.502602
Stam	-1.13e-01	0.502741
Prdm16	8.00e-02	0.502892
A530058N18Rik	-1.10e-01	0.502964
	8.67e-02	0.503022
Igf1	-1.53e-01	0.503104
1700040L02Rik	-1.17e-01	0.503282
Smn1	8.00e-02	0.503457
9530020I12Rik	-7.33e-02	0.503601
Prrxl1	-8.67e-02	0.503601
Psg17	-9.67e-02	0.503917
1700024J04Rik	-9.33e-02	0.503929
Th	-9.33e-02	0.503929
Sh3rf1	-1.17e-01	0.504078
Tomm20	-1.10e-01	0.504153
C730026J16///Zbtb38	-1.10e-01	0.504206
Ceacam2///Ceacam1	-2.50e-01	0.504246
Zglp1///Fdx1l	-9.67e-02	0.504342
Mybpc1	9.00e-02	0.504573
Kdm2a	-9.67e-02	0.504573
Uhmk1	-9.33e-02	0.504633
1110004F10Rik	-9.33e-02	0.504633
	1.93e-01	0.504633
Zmat2	-8.67e-02	0.504702
Kirrel	-1.23e-01	0.504949
	-9.00e-02	0.505066
A530020G20Rik	-9.00e-02	0.505066
Rab3c	-8.00e-02	0.505078
Tpbg	-1.30e-01	0.50526
Nat1	1.53e-01	0.505352
	-8.00e-02	0.505406
Trim9	7.67e-02	0.505406
1810014B01Rik	1.07e-01	0.505515
	-8.67e-02	0.505515
	-8.67e-02	0.505515
Slc26a3	-9.00e-02	0.505523
Il10ra	-1.47e-01	0.505523
Ccdc138	-8.33e-02	0.505523
	-9.67e-02	0.505523
Ighm	-8.33e-02	0.505719
Nfatc3	-8.33e-02	0.505719
Mndal///Mnda///Ifi205///Ifi204	1.73e-01	0.505732
2900005I04Rik	-9.00e-02	0.505744
Paqr8	-3.13e-01	0.505867
Cbfa2t3	9.33e-02	0.50599
Plekha7	1.03e-01	0.506061
Tgfb2	-2.87e-01	0.506061
	1.33e-01	0.506075
Ide	-1.03e-01	0.506106
1700121N20Rik	-1.33e-01	0.506138
E130308A19Rik	-1.00e-01	0.506151
Papola	-1.67e-01	0.506206
Setd5	-7.67e-02	0.506206
Glcci1	-8.67e-02	0.506206
Ezh1	-8.67e-02	0.506206
	-8.00e-02	0.506206
Kif5b	-9.00e-02	0.506248
Ptprz1	9.67e-02	0.506296
Zfhx3	-1.97e-01	0.506309
Kcng1	9.67e-02	0.506515
9530018H14Rik	-7.67e-02	0.506515
Akt3	-1.03e-01	0.506531
Mir1199	-9.33e-02	0.506574
Arxes2	-9.00e-02	0.506646
Tfb1m	-1.30e-01	0.506671
Stk40	-1.23e-01	0.506819
Gm15698	-1.47e-01	0.50684
D1Ertd84e	-1.00e-01	0.506872
	1.27e-01	0.506872
Gtf2f1	-9.33e-02	0.507027
Prkdc	1.13e-01	0.507191
Tgs1	-9.00e-02	0.507224
	-1.10e-01	0.507323
Ttll4	1.17e-01	0.507323
Mageb3///Mageb2///Mageb1	1.03e-01	0.507323
	8.00e-02	0.507413
	-8.00e-02	0.507413
Ern1	-7.67e-02	0.507636
Cep95	1.07e-01	0.507654
	-1.60e-01	0.507731
Rev3l	-1.17e-01	0.507816
Mob2	-1.23e-01	0.508007
Ubqlnl	-1.37e-01	0.508043
Cd93	-1.37e-01	0.508114
Gm19824	-9.00e-02	0.508121
Erbb4	-2.00e-01	0.508124
	-1.20e-01	0.508124
4933439C10Rik	8.33e-02	0.508282
Dgke	8.67e-02	0.508282
	-1.37e-01	0.508539
Mecr	-1.03e-01	0.508583
Zfp87	-9.00e-02	0.50861
Yipf6	1.47e-01	0.508656
Shisa2	-1.13e-01	0.50871
LOC100045796///Nfs1	1.13e-01	0.50871
Scn9a	-1.00e-01	0.508791
Slco6c1	-7.67e-02	0.508843
9230116N13Rik	1.00e-01	0.508843
Coro1c	-1.47e-01	0.508904
Spata2	-1.17e-01	0.508948
Mtmr12	-1.37e-01	0.509148
Hs3st6	-9.00e-02	0.509343
Ccny	-1.10e-01	0.509343
Tmem245	-1.20e-01	0.509366
Slc16a10	9.00e-02	0.509402
Grid2	8.67e-02	0.509613
Cct3	8.33e-02	0.509613
Sprtn	-1.13e-01	0.509632
Nr4a2	-1.37e-01	0.509709
Ubxn2a	-1.03e-01	0.509721
Med26	-8.67e-02	0.509834
Tbk1	-8.67e-02	0.509834
	9.67e-02	0.509834
Fmo2	-9.67e-02	0.509834
4930477O15Rik	-8.33e-02	0.509834
Rpl22	-8.00e-02	0.509834
Dnajc21	-1.57e-01	0.510096
2310008B10Rik	-1.33e-01	0.510145
BC031361	9.33e-02	0.510155
Cabin1	-1.23e-01	0.510219
B3gat1	-7.33e-02	0.510219
Aqr	1.17e-01	0.510315
C530045E16Rik	-9.67e-02	0.510472
Catsper1	-8.33e-02	0.510729
Wdr92	-1.03e-01	0.51083
Cd93	-1.20e-01	0.510854
4930509J09Rik	-8.33e-02	0.511023
	-1.10e-01	0.511064
Atxn7l1	1.07e-01	0.511104
	1.13e-01	0.51115
Zfp772	1.30e-01	0.511163
Rnf138	-7.33e-02	0.511223
Mesp2	-8.33e-02	0.511269
Ldhc	-7.67e-02	0.511269
Mark1	-1.00e-01	0.511303
Rgs6	1.10e-01	0.511335
Avp	-8.33e-02	0.511335
Letm1	-8.67e-02	0.511359
Slc39a12	-7.67e-02	0.511466
9330198I05Rik	1.27e-01	0.511478
Ercc4	1.43e-01	0.511572
	-1.13e-01	0.511592
Cdk19	-1.10e-01	0.51163
Skap1	1.00e-01	0.511646
Bag4	-9.00e-02	0.511736
Adamtsl1	-9.67e-02	0.511736
Nek3	-1.07e-01	0.512147
	-8.67e-02	0.512147
Dusp19	-9.33e-02	0.512235
March2	1.60e-01	0.512235
Dedd2	-1.00e-01	0.512244
Htra1	-9.00e-02	0.512498
Edar	-8.00e-02	0.512714
Tmem44	1.23e-01	0.512858
Mtx3	9.33e-02	0.512858
Sval1	-8.00e-02	0.512908
Calcoco1	-1.23e-01	0.512908
2810403D21Rik	-7.67e-02	0.512908
Hook2	8.33e-02	0.51292
Hephl1	1.10e-01	0.512924
4832406H04Rik	8.67e-02	0.513196
Atoh7	1.07e-01	0.513294
Gsk3b	-1.20e-01	0.513399
Jak1	-9.33e-02	0.513787
	-1.33e-01	0.513787
Naa15	-1.10e-01	0.513787
A330102I10Rik	-7.67e-02	0.513824
Zcchc4	-1.03e-01	0.513846
Fosl1	-1.03e-01	0.513904
